frame,time_s,terrain_mean,splash_pixels,stem_color_pixels,upper_stem_pixels,stem_top_y
3136,52.266667,16.411,266,1080,167,356.0
3137,52.283333,16.41,276,1084,136,354.0
3138,52.3,16.401,280,1039,130,354.0
3139,52.316667,16.408,272,1088,149,354.0
3140,52.333333,16.409,277,1071,142,354.0
3141,52.35,16.42,301,1073,145,354.0
3142,52.366667,16.417,327,1061,147,354.0
3143,52.383333,16.424,294,1043,158,354.0
3144,52.4,16.424,286,1074,210,356.0
3145,52.416667,16.446,262,1060,171,356.0
3146,52.433333,16.442,288,1027,174,358.0
3147,52.45,16.447,267,1072,173,358.0
3148,52.466667,16.46,286,944,165,360.0
3149,52.483333,16.448,287,915,163,360.0
3150,52.5,16.452,288,934,163,360.0
3151,52.516667,16.455,288,941,167,360.0
3152,52.533333,16.462,305,961,186,360.0
3153,52.55,16.466,308,836,134,364.0
3154,52.566667,16.463,242,779,115,368.0
3155,52.583333,16.471,248,885,147,372.0
3156,52.6,16.475,192,799,140,378.0
3157,52.616667,16.472,178,698,119,386.0
3158,52.633333,16.475,169,662,112,392.0
3159,52.65,16.473,160,615,120,398.0
3160,52.666667,16.469,160,616,117,406.0
3161,52.683333,16.469,169,589,109,412.0
3162,52.7,16.464,184,673,121,420.0
3163,52.716667,16.455,178,706,122,424.0
3164,52.733333,16.451,181,625,96,428.0
3165,52.75,16.436,147,565,92,430.0
3166,52.766667,16.428,165,580,57,432.0
3167,52.783333,16.426,177,550,54,434.0
3168,52.8,16.424,175,574,53,435.0
3169,52.816667,16.42,170,502,49,436.0
3170,52.833333,16.415,178,468,46,438.0
3171,52.85,16.412,182,501,45,439.0
3172,52.866667,16.412,160,492,47,444.0
3173,52.883333,16.415,159,501,46,446.0
3174,52.9,16.413,155,479,41,448.0
3175,52.916667,16.421,178,464,37,448.0
3176,52.933333,16.414,170,492,40,448.0
3177,52.95,16.422,161,505,37,449.0
3178,52.966667,16.427,183,490,35,449.0
3179,52.983333,16.434,170,499,38,449.0
3180,53.0,16.464,189,468,37,449.0
3181,53.016667,16.44,180,464,41,448.0
3182,53.033333,16.468,174,486,44,447.0
3183,53.05,16.442,152,485,47,444.0
3184,53.066667,16.443,171,422,41,442.0
3185,53.083333,16.449,176,452,48,436.0
3186,53.1,16.446,146,549,79,432.0
3187,53.116667,16.458,166,576,82,430.0
3188,53.133333,16.463,205,536,72,422.0
3189,53.15,16.469,179,662,75,416.0
3190,53.166667,16.471,184,661,80,414.0
3191,53.183333,16.484,169,474,38,406.0
3192,53.2,16.475,186,547,101,402.0
3193,53.216667,16.475,201,569,107,400.0
3194,53.233333,16.472,205,622,110,392.0
3195,53.25,16.469,219,598,120,389.0
3196,53.266667,16.454,244,695,129,384.0
3197,53.283333,16.442,224,708,131,382.0
3198,53.3,16.437,221,721,137,378.0
3199,53.316667,16.429,257,836,152,374.0
3200,53.333333,16.424,229,979,186,370.0
3201,53.35,16.418,211,964,179,368.0
3202,53.366667,16.415,212,1017,178,364.0
3203,53.383333,16.416,250,1051,166,362.0
3204,53.4,16.412,272,1036,139,360.0
3205,53.416667,16.412,287,1091,140,356.0
3206,53.433333,16.409,296,1120,146,355.0
3207,53.45,16.408,299,1066,132,354.0
3208,53.466667,16.413,303,1059,143,354.0
3209,53.483333,16.413,328,1056,144,354.0
3210,53.5,16.423,333,1008,139,354.0
3211,53.516667,16.425,353,1039,155,354.0
3212,53.533333,16.443,355,984,143,354.0
3213,53.55,16.435,325,1016,146,356.0
3214,53.566667,16.448,306,1022,177,356.0
3215,53.583333,16.452,295,1010,173,358.0
3216,53.6,16.464,272,970,179,358.0
3217,53.616667,16.459,289,912,164,358.0
3218,53.633333,16.469,285,858,161,360.0
3219,53.65,16.465,275,871,159,360.0
3220,53.666667,16.472,310,840,155,362.0
3221,53.683333,16.474,311,874,171,362.0
3222,53.7,16.477,300,898,177,362.0
3223,53.716667,16.484,310,759,111,362.0
3224,53.733333,16.476,290,836,145,362.0
3225,53.75,16.485,277,861,156,362.0
3226,53.766667,16.489,290,880,158,362.0
3227,53.783333,16.475,249,870,157,362.0
3228,53.8,16.481,294,874,157,362.0
3229,53.816667,16.46,262,872,157,362.0
3230,53.833333,16.456,266,924,171,362.0
3231,53.85,16.45,306,968,190,362.0
3232,53.866667,16.442,287,989,201,362.0
3233,53.883333,16.427,278,1003,205,362.0
3234,53.9,16.427,324,982,166,361.0
3235,53.916667,16.421,299,1027,175,361.0
3236,53.933333,16.414,311,1001,176,360.0
3237,53.95,16.412,306,1015,176,360.0
3238,53.966667,16.401,319,1032,173,360.0
3239,53.983333,16.416,320,1026,175,360.0
3240,54.0,16.434,307,1002,201,360.0
3241,54.016667,16.434,348,1029,205,360.0
3242,54.033333,16.444,286,948,144,362.0
3243,54.05,16.438,242,958,161,374.0
3244,54.066667,16.43,243,585,100,394.0
3245,54.083333,16.449,5562,749,94,432.0
3246,54.1,16.443,5720,341,0,464.0
3247,54.116667,16.442,5938,243,0,488.0
3248,54.133333,16.455,5588,164,0,530.0
3249,54.15,16.463,5850,95,0,541.0
3250,54.166667,16.464,5940,56,0,557.0
3251,54.183333,16.458,5663,22,0,566.0
3252,54.2,16.463,6203,36,0,521.0
3253,54.216667,16.468,6628,82,0,544.0
3254,54.233333,16.469,6226,173,0,538.0
3255,54.25,16.466,6437,194,0,540.0
3256,54.266667,16.47,5340,301,0,538.0
3257,54.283333,16.477,5156,297,0,538.0
3258,54.3,16.47,5096,324,0,542.0
3259,54.316667,16.474,4344,163,0,549.0
3260,54.333333,16.468,4061,67,0,560.0
3261,54.35,16.465,3543,32,0,634.0
3262,54.366667,16.464,3241,17,0,570.0
3263,54.383333,16.442,2821,3,0,-1
3264,54.4,16.307,2414,115,0,506.0
3265,54.416667,15.443,1530,84,0,574.0
3266,54.433333,15.719,1103,57,0,605.0
3267,54.45,20.566,669,48,0,627.0
3268,54.466667,27.961,55,0,0,-1
3269,54.483333,31.518,12,0,0,-1
3270,54.5,35.549,11,0,0,-1
3271,54.516667,35.881,38,289,289,280.0
3272,54.533333,33.954,763,1037,1037,287.0
3273,54.55,33.031,1188,3234,3234,280.0
3274,54.566667,33.436,1609,6259,6259,280.0
3275,54.583333,34.413,1721,7055,7055,280.0
3276,54.6,35.897,1802,8577,7789,280.0
3277,54.616667,36.313,1987,9302,8140,283.0
3278,54.633333,34.205,2120,14121,11897,280.0
3279,54.65,32.323,2252,17155,13693,280.0
3280,54.666667,29.683,2266,19775,15099,280.0
3281,54.683333,27.725,2098,22444,17323,280.0
3282,54.7,26.734,2055,23925,18687,280.0
3283,54.716667,26.733,1696,24015,18734,280.0
3284,54.733333,26.763,1605,23914,18675,280.0
3285,54.75,26.787,1604,23979,18739,280.0
3286,54.766667,26.835,1581,24000,18740,280.0
3287,54.783333,26.794,1579,24062,18778,280.0
3288,54.8,26.788,1573,24006,18736,280.0
3289,54.816667,26.799,1582,24053,18738,280.0
3290,54.833333,26.795,1566,24016,18745,280.0
3291,54.85,26.728,1492,23930,18690,280.0
3292,54.866667,26.69,1364,23853,18588,280.0
3293,54.883333,26.706,1372,24023,18763,280.0
3294,54.9,26.725,1367,23985,18747,280.0
3295,54.916667,26.726,1335,24005,18735,280.0
3296,54.933333,26.703,1372,24047,18697,280.0
3297,54.95,26.728,1369,24054,18722,280.0
3298,54.966667,26.735,1400,24010,18642,280.0
3299,54.983333,26.652,1348,23868,18523,280.0
3300,55.0,26.599,1507,23972,18778,280.0
3301,55.016667,26.615,1492,24299,18914,280.0
3302,55.033333,26.621,1496,24314,18919,280.0
3303,55.05,26.598,1499,24274,18890,280.0
3304,55.066667,26.568,1490,24323,18941,280.0
3305,55.083333,26.552,1485,24334,18952,280.0
3306,55.1,26.552,1417,24361,18930,280.0
3307,55.116667,26.533,1426,24408,18947,280.0
3308,55.133333,26.527,1405,24379,18942,280.0
3309,55.15,26.518,1418,24447,19004,280.0
3310,55.166667,26.526,1377,24422,18931,280.0
3311,55.183333,26.502,1410,24300,18850,280.0
3312,55.2,26.511,1359,24435,18968,280.0
3313,55.216667,26.493,1388,24413,18904,280.0
3314,55.233333,26.481,1358,24465,18981,280.0
3315,55.25,26.483,1352,24452,18910,280.0
3316,55.266667,26.462,1370,24347,18884,280.0
3317,55.283333,26.464,1378,24479,18997,280.0
3318,55.3,26.458,1366,24319,18885,280.0
3319,55.316667,26.449,1368,24365,18889,280.0
3320,55.333333,26.458,1366,24470,19012,280.0
3321,55.35,26.461,1401,24469,19019,280.0
3322,55.366667,26.466,1402,24415,18951,280.0
3323,55.383333,26.466,1409,24442,19007,280.0
3324,55.4,26.47,1443,24369,18906,280.0
3325,55.416667,26.442,1389,24405,18869,280.0
3326,55.433333,26.433,1405,24468,18974,280.0
3327,55.45,26.449,1366,24389,18844,280.0
3328,55.466667,26.444,1377,24458,18955,280.0
3329,55.483333,26.396,1366,24374,18847,280.0
3330,55.5,26.369,1377,24292,18831,280.0
3331,55.516667,26.357,1371,24468,18939,280.0
3332,55.533333,26.365,1377,24312,18801,280.0
3333,55.55,26.399,1387,24406,18906,280.0
3334,55.566667,26.491,1382,24288,18771,280.0
3335,55.583333,26.589,1388,24231,18783,280.0
3336,55.6,26.637,1383,24277,18754,280.0
3337,55.616667,26.622,1405,24346,18839,280.0
3338,55.633333,26.494,1404,24565,18945,280.0
3339,55.65,26.484,1380,24565,18970,280.0
3340,55.666667,26.494,1388,24536,18995,280.0
3341,55.683333,26.507,1383,24508,18974,280.0
3342,55.7,26.504,1396,24541,18996,280.0
3343,55.716667,26.505,1354,24554,19014,280.0
3344,55.733333,26.496,1352,24581,18972,280.0
3345,55.75,26.51,1385,24469,18922,280.0
3346,55.766667,26.517,1369,24450,18924,280.0
3347,55.783333,26.524,1376,24479,18935,280.0
3348,55.8,26.531,1382,24488,18935,280.0
3349,55.816667,26.525,1344,24392,18892,280.0
3350,55.833333,26.534,1342,24434,18896,280.0
3351,55.85,26.523,1355,24202,18782,280.0
3352,55.866667,26.529,1371,24254,18800,280.0
3353,55.883333,26.522,1363,24344,18830,280.0
3354,55.9,26.512,1406,24461,18874,280.0
3355,55.916667,26.509,1364,24448,18863,280.0
3356,55.933333,26.483,1349,24470,18870,280.0
3357,55.95,26.483,1346,24457,18859,280.0
3358,55.966667,26.481,1342,24434,18844,280.0
3359,55.983333,26.482,1361,24394,18814,280.0
3360,56.0,26.474,1321,24437,18933,280.0
3361,56.016667,26.475,1327,24439,18936,280.0
3362,56.033333,26.48,1323,24443,18935,280.0
3363,56.05,26.48,1323,24440,18933,280.0
3364,56.066667,26.479,1329,24457,18932,280.0
3365,56.083333,26.483,1323,24445,18933,280.0
3366,56.1,26.482,1339,24448,18935,280.0
3367,56.116667,26.485,1347,24443,18931,280.0
3368,56.133333,26.594,1318,24603,19021,280.0
3369,56.15,26.576,1301,24631,19045,280.0
3370,56.166667,26.501,1289,24436,18917,280.0
3371,56.183333,26.502,1282,24378,18862,280.0
3372,56.2,26.498,1277,24374,18857,280.0
3373,56.216667,26.49,1294,24516,18779,280.0
3374,56.233333,26.727,1292,24865,19158,280.0
3375,56.25,26.718,1325,24724,19016,280.0
3376,56.266667,26.793,1266,24489,18974,280.0
3377,56.283333,26.96,1329,24422,18856,280.0
3378,56.3,27.074,1274,24410,18886,280.0
3379,56.316667,27.139,1343,24148,18690,280.0
3380,56.333333,27.034,1297,23935,18665,280.0
3381,56.35,26.984,1321,24208,18829,280.0
3382,56.366667,27.006,1386,24159,18873,280.0
3383,56.383333,26.961,1350,24333,18923,280.0
3384,56.4,26.92,1416,24517,19066,280.0
3385,56.416667,26.879,1372,24551,19084,280.0
3386,56.433333,26.786,1428,24588,19061,280.0
3387,56.45,26.722,1310,24207,18845,280.0
3388,56.466667,26.696,1365,24797,19160,280.0
3389,56.483333,26.646,1366,24783,19138,280.0
3390,56.5,26.592,1319,24639,19160,280.0
3391,56.516667,26.579,1283,24486,19009,280.0
3392,56.533333,26.553,1287,24488,18852,280.0
3393,56.55,26.534,1241,24513,18881,280.0
3394,56.566667,26.547,1228,24523,18957,280.0
3395,56.583333,26.6,1232,24465,18892,280.0
3396,56.6,26.641,1247,24581,18971,280.0
3397,56.616667,26.657,1259,24567,18993,280.0
3398,56.633333,26.708,1277,24513,19001,280.0
3399,56.65,26.752,1327,24427,18992,280.0
3400,56.666667,26.744,1358,24215,18839,280.0
3401,56.683333,26.786,1300,24571,19071,280.0
3402,56.7,26.768,1315,24427,18882,280.0
3403,56.716667,26.792,1306,24140,18785,280.0
3404,56.733333,26.827,1417,24185,18764,280.0
3405,56.75,26.839,1331,24303,18843,280.0
3406,56.766667,26.875,1374,24291,18846,280.0
3407,56.783333,26.923,1447,24224,18760,280.0
3408,56.8,26.92,1325,23966,18659,280.0
3409,56.816667,26.918,1309,24134,18702,280.0
3410,56.833333,26.945,1319,24070,18609,280.0
3411,56.85,26.951,1218,23941,18691,280.0
3412,56.866667,26.979,1246,23969,18635,280.0
3413,56.883333,27.006,1278,24009,18647,280.0
3414,56.9,27.011,1293,23804,18597,280.0
3415,56.916667,26.977,1185,24019,18596,280.0
3416,56.933333,26.955,1210,23890,18512,280.0
3417,56.95,27.001,1285,24030,18676,280.0
3418,56.966667,26.948,1312,24173,18705,280.0
3419,56.983333,26.867,1318,24462,18891,280.0
3420,57.0,26.516,1358,23980,18896,280.0
3421,57.016667,26.617,1333,24600,19223,280.0
3422,57.033333,26.534,1390,24624,19143,280.0
3423,57.05,26.521,1406,24840,19242,280.0
3424,57.066667,26.547,1362,24877,19260,280.0
3425,57.083333,26.51,1322,24701,19165,280.0
3426,57.1,26.526,1248,24683,19134,280.0
3427,57.116667,26.621,1238,24699,19196,280.0
3428,57.133333,26.62,1279,24641,19184,280.0
3429,57.15,26.638,1257,24572,19122,280.0
3430,57.166667,26.691,1261,24677,19192,280.0
3431,57.183333,26.665,1392,24473,19079,280.0
3432,57.2,26.646,1273,24317,18912,280.0
3433,57.216667,26.59,1328,24548,19015,280.0
3434,57.233333,26.558,1323,24460,18932,280.0
3435,57.25,26.552,1358,24419,18903,280.0
3436,57.266667,26.55,1406,24391,18868,280.0
3437,57.283333,26.566,1384,24361,18861,280.0
3438,57.3,26.617,1382,24372,18858,280.0
3439,57.316667,26.705,1355,24463,18940,280.0
3440,57.333333,26.706,1336,24428,18911,280.0
3441,57.35,26.69,1315,24678,19047,280.0
3442,57.366667,26.67,1303,24590,19032,280.0
3443,57.383333,26.655,1303,24558,19014,280.0
3444,57.4,26.684,1302,24630,19065,280.0
3445,57.416667,26.723,1294,24780,19118,280.0
3446,57.433333,26.699,1268,24732,19089,280.0
3447,57.45,26.673,1277,24734,19104,280.0
3448,57.466667,26.641,1242,24691,19052,280.0
3449,57.483333,26.658,1283,24702,19074,280.0
3450,57.5,26.674,1260,24701,19127,280.0
3451,57.516667,26.659,1238,24776,19156,280.0
3452,57.533333,26.636,1258,24672,19095,280.0
3453,57.55,26.744,1287,24459,18965,280.0
3454,57.566667,26.858,1265,24455,19007,280.0
3455,57.583333,26.932,1288,24328,18938,280.0
3456,57.6,26.988,1290,24244,18853,280.0
3457,57.616667,26.973,1271,24074,18729,280.0
3458,57.633333,27.003,1248,24143,18821,280.0
3459,57.65,27.062,1279,24216,18750,280.0
3460,57.666667,27.072,1351,23867,18642,280.0
3461,57.683333,27.097,1367,23950,18739,280.0
3462,57.7,27.031,1348,24093,18837,280.0
3463,57.716667,26.869,1370,24597,19174,280.0
3464,57.733333,26.634,1391,25036,19332,280.0
3465,57.75,26.558,1402,25128,19334,280.0
3466,57.766667,26.634,1444,24945,19304,280.0
3467,57.783333,26.641,1403,24869,19254,280.0
3468,57.8,26.761,1448,24804,19263,280.0
3469,57.816667,26.784,1395,24598,19066,280.0
3470,57.833333,26.824,1424,24513,19041,280.0
3471,57.85,26.766,1363,24406,19052,280.0
3472,57.866667,26.734,1150,24261,18931,280.0
3473,57.883333,26.755,1339,24319,18983,280.0
3474,57.9,26.759,1275,24416,19062,280.0
3475,57.916667,26.759,1254,24561,19112,280.0
3476,57.933333,26.742,1324,24526,19053,280.0
3477,57.95,26.699,1280,24562,19182,280.0
3478,57.966667,26.685,1301,24596,19201,280.0
3479,57.983333,26.721,1318,24438,19131,280.0
3480,58.0,26.571,1185,24300,19034,280.0
3481,58.016667,26.876,1252,24356,19086,280.0
3482,58.033333,26.939,1282,24125,18966,280.0
3483,58.05,27.011,1283,23791,18744,280.0
3484,58.066667,27.052,1293,23639,18636,280.0
3485,58.083333,27.056,1275,23654,18551,280.0
3486,58.1,27.036,1216,23465,18427,280.0
3487,58.116667,26.997,1176,23557,18602,280.0
3488,58.133333,27.028,1322,23538,18605,280.0
3489,58.15,26.966,1226,23727,18661,280.0
3490,58.166667,26.877,1308,23891,18777,280.0
3491,58.183333,26.798,1213,24155,18906,280.0
3492,58.2,26.695,1287,24232,19016,280.0
3493,58.216667,26.64,1221,24381,19015,280.0
3494,58.233333,26.578,1305,24497,19097,280.0
3495,58.25,26.53,1425,24418,18970,280.0
3496,58.266667,26.527,1358,24553,18993,280.0
3497,58.283333,26.484,1309,24448,19028,280.0
3498,58.3,26.546,1317,24555,19072,280.0
3499,58.316667,26.561,1425,24673,19185,280.0
3500,58.333333,26.571,1304,24361,19018,280.0
3501,58.35,26.61,1268,24246,18801,280.0
3502,58.366667,26.634,1218,24229,18809,280.0
3503,58.383333,26.668,1281,24267,18778,280.0
3504,58.4,26.707,1357,24134,18714,280.0
3505,58.416667,26.696,1303,24273,18890,280.0
3506,58.433333,26.65,1241,24471,18938,280.0
3507,58.45,26.624,1207,24461,18891,280.0
3508,58.466667,26.588,1297,24277,18726,280.0
3509,58.483333,26.564,1252,24263,18743,280.0
3510,58.5,26.548,1242,24293,18639,280.0
3511,58.516667,26.54,1250,24350,18642,280.0
3512,58.533333,26.541,1264,24348,18633,280.0
3513,58.55,26.529,1279,24359,18632,280.0
3514,58.566667,26.525,1311,24334,18619,280.0
3515,58.583333,26.528,1304,24320,18604,280.0
3516,58.6,26.52,1294,24338,18618,280.0
3517,58.616667,26.512,1289,24325,18605,280.0
3518,58.633333,26.742,1247,24596,18777,280.0
3519,58.65,26.565,1402,24698,18810,280.0
3520,58.666667,26.509,1411,24632,18637,280.0
3521,58.683333,26.525,1292,24617,18551,280.0
3522,58.7,26.533,1469,24644,18552,282.0
3523,58.716667,26.407,1741,23756,18520,282.0
3524,58.733333,27.297,2294,23044,17590,282.0
3525,58.75,27.482,2563,21977,15590,282.0
3526,58.766667,26.766,3694,22263,16080,282.0
3527,58.783333,26.578,3317,23513,17387,282.0
3528,58.8,26.454,2534,24179,18030,282.0
3529,58.816667,26.441,2330,24425,18204,282.0
3530,58.833333,26.435,2117,24429,18220,282.0
3531,58.85,26.439,2092,24572,18347,282.0
3532,58.866667,26.432,2002,24709,18516,282.0
3533,58.883333,26.424,1942,24781,18593,282.0
3534,58.9,26.42,1894,24792,18576,282.0
3535,58.916667,26.419,1936,24762,18518,282.0
3536,58.933333,26.486,1938,24952,18630,282.0
3537,58.95,26.919,1883,24723,18987,280.0
3538,58.966667,28.392,1733,22406,17015,280.0
3539,58.983333,30.118,1583,20450,15244,280.0
3540,59.0,31.958,1229,18064,14228,280.0
3541,59.016667,33.586,1150,16458,13528,280.0
3542,59.033333,35.072,1099,14547,12435,280.0
3543,59.05,36.786,885,10024,8963,280.0
3544,59.066667,36.209,888,9474,8620,280.0
3545,59.083333,35.447,827,8097,7676,280.0
3546,59.1,34.674,783,7737,7720,280.0
3547,59.116667,33.834,732,7114,7101,280.0
3548,59.133333,33.073,584,4201,4201,280.0
3549,59.15,33.373,522,2272,2272,280.0
3550,59.166667,33.332,250,627,627,280.0
3551,59.183333,35.28,177,178,178,280.0
3552,59.2,36.574,117,0,0,-1
3553,59.216667,33.189,30,0,0,-1
3554,59.233333,29.227,0,0,0,-1
3555,59.25,24.298,0,0,0,-1
3556,59.266667,20.89,0,0,0,-1
3557,59.283333,17.472,0,0,0,-1
3558,59.3,15.246,0,0,0,-1
3559,59.316667,15.945,0,0,0,-1
3560,59.333333,16.309,0,0,0,-1
3561,59.35,16.318,0,0,0,-1
3562,59.366667,16.31,0,0,0,-1
3563,59.383333,16.292,0,0,0,-1
3564,59.4,16.285,0,0,0,-1
3565,59.416667,16.288,0,0,0,-1
3566,59.433333,16.274,0,0,0,-1
3567,59.45,16.279,0,0,0,-1
3568,59.466667,16.267,0,0,0,-1
3569,59.483333,16.276,0,0,0,-1
3570,59.5,16.274,0,0,0,-1
3571,59.516667,16.26,0,0,0,-1
3572,59.533333,16.264,0,0,0,-1
3573,59.55,16.269,0,0,0,-1
3574,59.566667,16.263,0,0,0,-1
3575,59.583333,16.273,0,0,0,-1
3576,59.6,16.273,0,0,0,-1
3577,59.616667,16.276,0,0,0,-1
3578,59.633333,16.281,0,0,0,-1
3579,59.65,16.29,0,0,0,-1
3580,59.666667,16.294,0,0,0,-1
3581,59.683333,16.307,0,0,0,-1
3582,59.7,16.305,0,0,0,-1
3583,59.716667,16.308,0,0,0,-1
3584,59.733333,16.306,0,0,0,-1
3585,59.75,16.307,0,0,0,-1
3586,59.766667,16.316,0,0,0,-1
3587,59.783333,16.317,0,0,0,-1
3588,59.8,16.323,0,0,0,-1
3589,59.816667,16.333,0,0,0,-1
3590,59.833333,16.335,0,0,0,-1
3591,59.85,16.333,0,0,0,-1
3592,59.866667,16.337,0,0,0,-1
3593,59.883333,16.331,0,0,0,-1
3594,59.9,16.328,0,0,0,-1
3595,59.916667,16.322,0,0,0,-1
3596,59.933333,16.317,0,0,0,-1
3597,59.95,16.295,0,0,0,-1
3598,59.966667,16.346,0,0,0,-1
3599,59.983333,16.333,0,0,0,-1
3600,60.0,16.341,0,0,0,-1
3601,60.016667,16.325,0,0,0,-1
3602,60.033333,16.327,0,0,0,-1
3603,60.05,16.317,0,0,0,-1
3604,60.066667,16.337,0,0,0,-1
3605,60.083333,16.313,0,0,0,-1
3606,60.1,16.308,0,0,0,-1
3607,60.116667,16.309,0,0,0,-1
3608,60.133333,16.309,0,0,0,-1
3609,60.15,16.3,0,0,0,-1
3610,60.166667,16.341,0,0,0,-1
3611,60.183333,16.33,0,0,0,-1
3612,60.2,16.346,10,0,0,-1
3613,60.216667,16.334,7,0,0,-1
3614,60.233333,16.342,1,0,0,-1
3615,60.25,16.353,8,0,0,-1
3616,60.266667,16.358,13,0,0,-1
3617,60.283333,16.362,10,0,0,-1
3618,60.3,16.374,26,0,0,-1
3619,60.316667,16.369,13,0,0,-1
3620,60.333333,16.39,38,0,0,-1
3621,60.35,16.406,62,0,0,-1
3622,60.366667,16.386,111,0,0,-1
3623,60.383333,16.359,49,6,0,627.0
3624,60.4,16.407,232,245,0,581.0
3625,60.416667,16.454,549,503,0,598.0
3626,60.433333,16.449,533,901,0,582.0
3627,60.45,16.443,578,720,0,565.0
3628,60.466667,16.418,520,759,0,552.0
3629,60.483333,16.396,477,821,0,542.0
3630,60.5,16.391,460,845,0,538.0
3631,60.516667,16.367,342,863,0,533.0
3632,60.533333,16.375,366,877,0,532.0
3633,60.55,16.371,362,900,0,530.0
3634,60.566667,16.362,235,873,0,530.0
3635,60.583333,16.339,174,908,0,526.0
3636,60.6,16.358,148,904,0,522.0
3637,60.616667,16.351,120,897,0,520.0
3638,60.633333,16.353,151,911,0,502.0
3639,60.65,16.36,117,942,0,489.0
3640,60.666667,16.361,126,1014,0,462.0
3641,60.683333,16.364,108,1044,43,436.0
3642,60.7,16.353,115,942,89,402.0
3643,60.716667,16.352,118,875,147,368.0
3644,60.733333,16.36,114,823,158,368.0
3645,60.75,16.37,129,770,162,368.0
3646,60.766667,16.376,137,797,155,368.0
3647,60.783333,16.384,116,792,162,368.0
3648,60.8,16.393,150,837,165,368.0
3649,60.816667,16.42,112,812,163,370.0
3650,60.833333,16.402,120,761,149,370.0
3651,60.85,16.39,159,844,181,370.0
3652,60.866667,16.394,182,793,142,370.0
3653,60.883333,16.387,153,791,162,370.0
3654,60.9,16.403,173,741,143,370.0
3655,60.916667,16.404,198,768,157,370.0
3656,60.933333,16.424,203,773,135,368.0
3657,60.95,16.431,246,773,78,368.0
3658,60.966667,16.434,670,936,151,366.0
3659,60.983333,16.445,1025,937,162,364.0
3660,61.0,16.43,1504,759,130,364.0
3661,61.016667,16.415,2406,676,153,362.0
3662,61.033333,16.425,3159,580,157,362.0
3663,61.05,16.393,3824,534,141,360.0
3664,61.066667,16.401,4628,501,141,360.0
3665,61.083333,16.386,5256,465,136,359.0
3666,61.1,16.359,5533,536,162,358.0
3667,61.116667,16.361,6171,462,157,358.0
3668,61.133333,16.366,6414,466,203,358.0
3669,61.15,16.354,6564,585,243,358.0
3670,61.166667,16.358,6725,325,84,358.0
3671,61.183333,16.354,7112,393,148,358.0
3672,61.2,16.36,7563,417,120,358.0
3673,61.216667,16.374,7862,360,74,358.0
3674,61.233333,16.385,8037,387,104,360.0
3675,61.25,16.368,8233,332,55,358.0
3676,61.266667,16.377,8349,464,119,358.0
3677,61.283333,16.394,8343,556,237,358.0
3678,61.3,16.383,8531,444,121,379.0
3679,61.316667,16.397,8239,405,130,364.0
3680,61.333333,16.384,7998,483,240,359.0
3681,61.35,16.396,7818,418,219,358.0
3682,61.366667,16.39,7326,367,183,359.0
3683,61.383333,16.397,6517,360,167,358.0
3684,61.4,16.397,6431,377,164,358.0
3685,61.416667,16.419,5974,462,244,358.0
3686,61.433333,16.414,5807,461,222,358.0
3687,61.45,16.408,5918,500,209,358.0
3688,61.466667,16.434,5670,593,248,358.0
3689,61.483333,16.439,5202,533,173,358.0
3690,61.5,16.438,4876,499,143,359.0
3691,61.516667,16.424,4500,652,263,358.0
3692,61.533333,16.418,4224,583,213,358.0
3693,61.55,16.417,3889,534,181,358.0
3694,61.566667,16.411,3732,544,168,358.0
3695,61.583333,16.413,3565,603,140,359.0
3696,61.6,16.405,3273,641,205,360.0
3697,61.616667,16.391,2969,702,214,358.0
3698,61.633333,16.388,2779,801,181,358.0
3699,61.65,16.376,2549,949,227,358.0
3700,61.666667,16.376,2423,868,156,358.0
3701,61.683333,16.355,2362,795,134,359.0
3702,61.7,16.36,2448,897,205,359.0
3703,61.716667,16.351,1891,787,173,358.0
3704,61.733333,16.352,1687,732,151,358.0
3705,61.75,16.345,1504,840,171,358.0
3706,61.766667,16.342,1558,1021,150,359.0
3707,61.783333,16.344,1348,1029,210,359.0
3708,61.8,16.343,1281,1077,195,359.0
3709,61.816667,16.353,1208,1142,141,359.0
3710,61.833333,16.371,967,1317,215,358.0
3711,61.85,16.371,802,1346,141,358.0
3712,61.866667,16.388,760,1492,172,359.0
3713,61.883333,16.389,698,1639,207,359.0
3714,61.9,16.405,623,1634,158,359.0
3715,61.916667,16.405,509,1412,138,359.0
3716,61.933333,16.409,438,1165,176,359.0
3717,61.95,16.411,455,1685,182,359.0
3718,61.966667,16.408,449,893,212,359.0
3719,61.983333,16.409,351,1020,175,359.0
3720,62.0,16.443,361,1092,198,359.0
3721,62.016667,16.426,349,1328,218,359.0
3722,62.033333,16.436,275,1435,155,359.0
3723,62.05,16.434,333,1655,198,359.0
3724,62.066667,16.436,344,1769,265,359.0
3725,62.083333,16.441,368,1707,195,358.0
3726,62.1,16.441,311,1516,145,360.0
3727,62.116667,16.435,377,1689,238,360.0
3728,62.133333,16.426,209,1576,121,368.0
3729,62.15,16.418,128,1756,145,372.0
3730,62.166667,16.414,176,1642,139,376.0
3731,62.183333,16.406,199,1632,125,382.0
3732,62.2,16.396,205,1054,113,394.0
3733,62.216667,16.394,200,971,107,400.0
3734,62.233333,16.379,208,794,108,406.0
3735,62.25,16.383,193,648,123,414.0
3736,62.266667,16.381,194,454,101,416.0
3737,62.283333,16.381,197,438,103,423.0
3738,62.3,16.383,206,394,79,428.0
